Precio;Ubicacion;Titulo;Atributos;Link
"131.000";"Aranguren 1000, Caballito, Capital Federal";"Departamento 2 Ambientes Venta Caballito Balcon";"";"https://departamento.mercadolibre.com.ar/MLA-3171197644-departamento-2-ambientes-venta-caballito-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"131.000";"Aranguren 1000, Caballito, Capital Federal";"Departamento 2 Ambientes Venta Caballito Balcon";"";"https://departamento.mercadolibre.com.ar/MLA-3171197644-departamento-2-ambientes-venta-caballito-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"175.000";"Humboldt 1976, Palermo, Capital Federal";"Venta. Apto Credito. Semipiso. 2 Ambientes. Equipado. Ideal Airbnb/renta. Palermo Hollywood";"";"https://departamento.mercadolibre.com.ar/MLA-1736612473-venta-apto-credito-semipiso-2-ambientes-equipado-ideal-airbnbrenta-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"175.000";"Humboldt 1976, Palermo, Capital Federal";"Venta. Apto Credito. Semipiso. 2 Ambientes. Equipado. Ideal Airbnb/renta. Palermo Hollywood";"";"https://departamento.mercadolibre.com.ar/MLA-1736612473-venta-apto-credito-semipiso-2-ambientes-equipado-ideal-airbnbrenta-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"228.000";"Carlos Spegazzini Al 500, Caballito, Capital Federal";"Departamento En Venta, Apto Crédito, 3 Ambientes Con 2 Baños. Espacio Guardacoche.";"";"https://departamento.mercadolibre.com.ar/MLA-3173843572-departamento-en-venta-apto-credito-3-ambientes-con-2-banos-espacio-guardacoche-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"228.000";"Carlos Spegazzini Al 500, Caballito, Capital Federal";"Departamento En Venta, Apto Crédito, 3 Ambientes Con 2 Baños. Espacio Guardacoche.";"";"https://departamento.mercadolibre.com.ar/MLA-3173843572-departamento-en-venta-apto-credito-3-ambientes-con-2-banos-espacio-guardacoche-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"125.000";"Avenida Avellaneda 4300, Floresta, Capital Federal";"Venta Departamento Floresta Impecable 5 Ambientes";"";"https://departamento.mercadolibre.com.ar/MLA-1742374651-venta-departamento-floresta-impecable-5-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"125.000";"Avenida Avellaneda 4300, Floresta, Capital Federal";"Venta Departamento Floresta Impecable 5 Ambientes";"";"https://departamento.mercadolibre.com.ar/MLA-1742374651-venta-departamento-floresta-impecable-5-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"113.230";"Guatemala Al 5500, Palermo Hollywood, Capital Federal";"Venta Monoambiente Contrafrente Con Balcon En Palermo Hollywood";"";"https://departamento.mercadolibre.com.ar/MLA-3173254722-venta-monoambiente-contrafrente-con-balcon-en-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"113.230";"Guatemala Al 5500, Palermo Hollywood, Capital Federal";"Venta Monoambiente Contrafrente Con Balcon En Palermo Hollywood";"";"https://departamento.mercadolibre.com.ar/MLA-3173254722-venta-monoambiente-contrafrente-con-balcon-en-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"164.000";"Av. Cabildo 300, Palermo, Capital Federal";"Venta. Departamento. Tres Ambientes. Luminoso. C/ Cochera. Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3168560122-venta-departamento-tres-ambientes-luminoso-c-cochera-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"164.000";"Av. Cabildo 300, Palermo, Capital Federal";"Venta. Departamento. Tres Ambientes. Luminoso. C/ Cochera. Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-3168560122-venta-departamento-tres-ambientes-luminoso-c-cochera-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"170.000";"Cabello Al 3900, Botánico, Capital Federal";"Departamento En Venta Amoblado De 2 Ambientes Premium En Palermo Jardin Botanico";"";"https://departamento.mercadolibre.com.ar/MLA-3159338434-departamento-en-venta-amoblado-de-2-ambientes-premium-en-palermo-jardin-botanico-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"170.000";"Cabello Al 3900, Botánico, Capital Federal";"Departamento En Venta Amoblado De 2 Ambientes Premium En Palermo Jardin Botanico";"";"https://departamento.mercadolibre.com.ar/MLA-3159338434-departamento-en-venta-amoblado-de-2-ambientes-premium-en-palermo-jardin-botanico-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"57.900";"Alsina 1252, Monserrat, Capital Federal";"Venta Departamento Monoambiente A Estrenar Apto Prof Airbnb Monserrat";"";"https://departamento.mercadolibre.com.ar/MLA-3163910448-venta-departamento-monoambiente-a-estrenar-apto-prof-airbnb-monserrat-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"57.900";"Alsina 1252, Monserrat, Capital Federal";"Venta Departamento Monoambiente A Estrenar Apto Prof Airbnb Monserrat";"";"https://departamento.mercadolibre.com.ar/MLA-3163910448-venta-departamento-monoambiente-a-estrenar-apto-prof-airbnb-monserrat-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"95.999";"Avda. Córdoba 5100, Palermo, Capital Federal";"Venta Dpto Monoambiente Piso Alto Al Frente C/amenities En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1742432657-venta-dpto-monoambiente-piso-alto-al-frente-camenities-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"95.999";"Avda. Córdoba 5100, Palermo, Capital Federal";"Venta Dpto Monoambiente Piso Alto Al Frente C/amenities En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1742432657-venta-dpto-monoambiente-piso-alto-al-frente-camenities-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"340.000";"Senillosa 300, Caballito, Capital Federal";"Venta Departamento 5amb Cochera Balcon Caballito";"";"https://departamento.mercadolibre.com.ar/MLA-1741360889-venta-departamento-5amb-cochera-balcon-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"340.000";"Senillosa 300, Caballito, Capital Federal";"Venta Departamento 5amb Cochera Balcon Caballito";"";"https://departamento.mercadolibre.com.ar/MLA-1741360889-venta-departamento-5amb-cochera-balcon-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"110.000";"Coronel Díaz Al 1400, Entre Paraguay Y Soler, Barrio Norte, Capital Federal";"Venta Departamento De 3 Ambientes Con Patio En Barrio Norte - Recoleta, Apto Credito Hipotcario";"";"https://departamento.mercadolibre.com.ar/MLA-1740883091-venta-departamento-de-3-ambientes-con-patio-en-barrio-norte-recoleta-apto-credito-hipotcario-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
"110.000";"Coronel Díaz Al 1400, Entre Paraguay Y Soler, Barrio Norte, Capital Federal";"Venta Departamento De 3 Ambientes Con Patio En Barrio Norte - Recoleta, Apto Credito Hipotcario";"";"https://departamento.mercadolibre.com.ar/MLA-1740883091-venta-departamento-de-3-ambientes-con-patio-en-barrio-norte-recoleta-apto-credito-hipotcario-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&float_highlight=recent_publication&tracking_id=f3f3eada-3a82-4f20-9fad-056305d2f5a1&price_drop=not_apply"
