Precio;Ubicacion;Titulo;Atributos;Link
"87.000";"Avenida Boedo Al 2000, Boedo, Capital Federal";"Venta Departamento Semipiso 3 Ambientes 56m² En Boedo Parque Patricios Apto Crédito Muy Luminoso";"";"https://departamento.mercadolibre.com.ar/MLA-1565595005-venta-departamento-semipiso-3-ambientes-56m-en-boedo-parque-patricios-apto-credito-muy-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"87.000";"Avenida Boedo Al 2000, Boedo, Capital Federal";"Venta Departamento Semipiso 3 Ambientes 56m² En Boedo Parque Patricios Apto Crédito Muy Luminoso";"";"https://departamento.mercadolibre.com.ar/MLA-1565595005-venta-departamento-semipiso-3-ambientes-56m-en-boedo-parque-patricios-apto-credito-muy-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"355.000";"3 De Febrero 1700, Belgrano, Capital Federal";"Piso Alto En Torre 3 Dormitorios 2 Baños Completos Cochera Vigilancia 24hs Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-2305643476-piso-alto-en-torre-3-dormitorios-2-banos-completos-cochera-vigilancia-24hs-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"355.000";"3 De Febrero 1700, Belgrano, Capital Federal";"Piso Alto En Torre 3 Dormitorios 2 Baños Completos Cochera Vigilancia 24hs Belgrano";"";"https://departamento.mercadolibre.com.ar/MLA-2305643476-piso-alto-en-torre-3-dormitorios-2-banos-completos-cochera-vigilancia-24hs-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"155.000";"Talcahuano 1155, Recoleta, Capital Federal";"Departamento 3 Ambientes Venta En Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-2812864238-departamento-3-ambientes-venta-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=false"
"155.000";"Talcahuano 1155, Recoleta, Capital Federal";"Departamento 3 Ambientes Venta En Recoleta";"";"https://departamento.mercadolibre.com.ar/MLA-2812864238-departamento-3-ambientes-venta-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=false"
"122.500";"José Hernández 2200, Belgrano, Capital Federal";"Venta Departamento 3 Ambientes En Belgrano.";"";"https://departamento.mercadolibre.com.ar/MLA-2620831314-venta-departamento-3-ambientes-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"122.500";"José Hernández 2200, Belgrano, Capital Federal";"Venta Departamento 3 Ambientes En Belgrano.";"";"https://departamento.mercadolibre.com.ar/MLA-2620831314-venta-departamento-3-ambientes-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"46.000";"Cuenca 898, Flores, Capital Federal";"2 Amb. Luminoso. Lateral. Apto Credito";"";"https://departamento.mercadolibre.com.ar/MLA-1598655743-2-amb-luminoso-lateral-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"46.000";"Cuenca 898, Flores, Capital Federal";"2 Amb. Luminoso. Lateral. Apto Credito";"";"https://departamento.mercadolibre.com.ar/MLA-1598655743-2-amb-luminoso-lateral-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"84.970";"Charcas Al 4000, Palermo Soho, Capital Federal";"Venta Departamento 3 Ambientes A Reciclar Apto Credito En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1661197111-venta-departamento-3-ambientes-a-reciclar-apto-credito-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"84.970";"Charcas Al 4000, Palermo Soho, Capital Federal";"Venta Departamento 3 Ambientes A Reciclar Apto Credito En Palermo";"";"https://departamento.mercadolibre.com.ar/MLA-1661197111-venta-departamento-3-ambientes-a-reciclar-apto-credito-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"4.000.000";"Azucena Villaflor Al 400, Puerto Madero, Capital Federal";"Penthouse Torre Mulieris, Triplex, Piso Alto, Vista Al Rio, Terraza Con Jacuzzi, 4 Cocheras";"";"https://departamento.mercadolibre.com.ar/MLA-2618347352-penthouse-torre-mulieris-triplex-piso-alto-vista-al-rio-terraza-con-jacuzzi-4-cocheras-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"4.000.000";"Azucena Villaflor Al 400, Puerto Madero, Capital Federal";"Penthouse Torre Mulieris, Triplex, Piso Alto, Vista Al Rio, Terraza Con Jacuzzi, 4 Cocheras";"";"https://departamento.mercadolibre.com.ar/MLA-2618347352-penthouse-torre-mulieris-triplex-piso-alto-vista-al-rio-terraza-con-jacuzzi-4-cocheras-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"49.000";"Maipú Al 500, Capital Federal";"Venta Departamento 2 Ambientes En Microcentro Ideal Inversor - A Reciclar";"";"https://departamento.mercadolibre.com.ar/MLA-3016693850-venta-departamento-2-ambientes-en-microcentro-ideal-inversor-a-reciclar-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"49.000";"Maipú Al 500, Capital Federal";"Venta Departamento 2 Ambientes En Microcentro Ideal Inversor - A Reciclar";"";"https://departamento.mercadolibre.com.ar/MLA-3016693850-venta-departamento-2-ambientes-en-microcentro-ideal-inversor-a-reciclar-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"65.000";"Pasteur 700, Balvanera, Capital Federal";"Venta Departamento De Dos Ambientes, Pasteur Al 700, Balvanera, Caba";"";"https://departamento.mercadolibre.com.ar/MLA-1655675293-venta-departamento-de-dos-ambientes-pasteur-al-700-balvanera-caba-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"65.000";"Pasteur 700, Balvanera, Capital Federal";"Venta Departamento De Dos Ambientes, Pasteur Al 700, Balvanera, Caba";"";"https://departamento.mercadolibre.com.ar/MLA-1655675293-venta-departamento-de-dos-ambientes-pasteur-al-700-balvanera-caba-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"96.000";"Uruguay 465, San Nicolás, Capital Federal";"Departamento 3 Ambientes. Zona Tribunales - Subte B. San Nicolas";"";"https://departamento.mercadolibre.com.ar/MLA-2375511672-departamento-3-ambientes-zona-tribunales-subte-b-san-nicolas-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"96.000";"Uruguay 465, San Nicolás, Capital Federal";"Departamento 3 Ambientes. Zona Tribunales - Subte B. San Nicolas";"";"https://departamento.mercadolibre.com.ar/MLA-2375511672-departamento-3-ambientes-zona-tribunales-subte-b-san-nicolas-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"118.000";"Austria Al 1700, Recoleta, Capital Federal";"Recoleta · Departamento · 3 Amb + Patio · 76m2 · Financiamiento";"";"https://departamento.mercadolibre.com.ar/MLA-2833959496-recoleta-departamento-3-amb-patio-76m2-financiamiento-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"118.000";"Austria Al 1700, Recoleta, Capital Federal";"Recoleta · Departamento · 3 Amb + Patio · 76m2 · Financiamiento";"";"https://departamento.mercadolibre.com.ar/MLA-2833959496-recoleta-departamento-3-amb-patio-76m2-financiamiento-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"147.500";"Avenida San Juan Al 3300, Boedo, Capital Federal";"Venta Departamento 4 Ambientes Dependencia 86m² Boedo 2 Baños Toilette Cochera Baulera Balcón Frente";"";"https://departamento.mercadolibre.com.ar/MLA-2481780204-venta-departamento-4-ambientes-dependencia-86m-boedo-2-banos-toilette-cochera-baulera-balcon-frente-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"147.500";"Avenida San Juan Al 3300, Boedo, Capital Federal";"Venta Departamento 4 Ambientes Dependencia 86m² Boedo 2 Baños Toilette Cochera Baulera Balcón Frente";"";"https://departamento.mercadolibre.com.ar/MLA-2481780204-venta-departamento-4-ambientes-dependencia-86m-boedo-2-banos-toilette-cochera-baulera-balcon-frente-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"99.000";"San Jose De Calasanz Al 100, Caballito, Capital Federal";"Venta Departamento 3 Ambientes Luminoso Excelente Ubicación Caballito";"";"https://departamento.mercadolibre.com.ar/MLA-2526625378-venta-departamento-3-ambientes-luminoso-excelente-ubicacion-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"99.000";"San Jose De Calasanz Al 100, Caballito, Capital Federal";"Venta Departamento 3 Ambientes Luminoso Excelente Ubicación Caballito";"";"https://departamento.mercadolibre.com.ar/MLA-2526625378-venta-departamento-3-ambientes-luminoso-excelente-ubicacion-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"76.000";"Santos Dumont Al 2400, Palermo, Capital Federal";"Palermo · 2 Amb · Refaccionado · Venta";"";"https://departamento.mercadolibre.com.ar/MLA-2937397242-palermo-2-amb-refaccionado-venta-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
"76.000";"Santos Dumont Al 2400, Palermo, Capital Federal";"Palermo · 2 Amb · Refaccionado · Venta";"";"https://departamento.mercadolibre.com.ar/MLA-2937397242-palermo-2-amb-refaccionado-venta-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply"
