Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio,calle_norm,Altura_num,Comuna,Barrio,lat,lon,altura_ok,geo_score,geo_method,geo_ok,Distancia_subte_km,Distancia_parque_km,Tasa_delitos_comuna,Zona_riesgo,Tipologia,A_estrenar,Indice_amenities,Renta_largo_mensual_USD,Renta_m2_USD,banda_sup,Liquidez_oferta_comuna
1.200.000 ARS,20000.0,VIDAL,1400.0,https://www.remax.com.ar/listings/alquiler-depto-dos-ambientes-colegiales-cochera,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,50.0,56.0,6.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,0.125,VIDAL,1400.0,13.0,Belgrano,-34.56768390344222,-58.4573460555235,True,100.0,exacto,True,0.2798210757438764,1.2017712673846273,0.32421076293276735,bajo,2A,0,1,810.1539292465568,16.203078584931134,35-55,0.0018112574622510603
4.500 USD,100000.0,Juana Manso,1300.0,https://www.remax.com.ar/listings/departamento-en-alquiler-puerto-madero-3,4.0,3.0,1,35.0,No informado,No informado,0,0,Departamento,170.0,190.0,20.0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",USD,4500.0,4500.0,6665400.0,1481.2,2026-05-13T14:00:00.000Z,0.1875356317700363,JUANA MANSO,1300.0,1.0,Puerto Madero,-34.612800915181836,-58.36227152376905,True,100.0,exacto,True,1.054352619976986,0.37445162192083853,1.3599759089981835,alto,4+A,0,2,4500.0,26.470588235294116,>100,0.0018408245339653984
480.000 ARS,65000.0,PASEO COLON AV.,1100.0,https://www.remax.com.ar/listings/alquiler-dos-ambientes-excelente-ubicacion,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,26.0,26.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,480000.0,324.06157169862274,480000.0,1481.2,2026-05-13T14:00:00.000Z,0.2041666666666666,PASEO COLON AVENIDA,1100.0,1.0,San Telmo,-34.62000396196114,-58.3684369181493,True,100.0,exacto,True,1.1935917504350249,0.7751395284345356,1.3599759089981835,alto,2A,0,1,324.06157169862274,12.463906603793182,<35,0.0018408245339653984
2.500 USD,100000.0,Avenida Leandro N. Alem,600.0,https://www.remax.com.ar/listings/alquiler-oficinas-de-256-m2-san-nicolas-cocheras,3.0,2.0,1,35.0,Frente,No informado,0,0,Departamento,256.0,256.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",USD,2500.0,2500.0,3703000.0,1481.2,2026-05-13T14:00:00.000Z,0.6513637591142317,AVENIDA LEANDRO N ALEM,600.0,1.0,Retiro,-34.59763152783315,-58.371314485349465,True,100.0,exacto,True,0.6388727014278162,1.7215829299416954,1.3599759089981835,alto,3A,0,3,2500.0,9.765625,>100,0.0018408245339653984
650.000 ARS,65000.0,BILLINGHURST,2400.0,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-recoleta-4,2.0,1.0,1,35.0,Lateral,No informado,0,0,Departamento,32.79,32.79,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,remax,False,"(0.999, 35.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.1812938461538461,BILLINGHURST,2400.0,2.0,Recoleta,-34.58505213443083,-58.405482427298445,True,100.0,exacto,True,1.5080570505260869,1.5292573512056193,1.0447534381885875,alto,2A,0,2,438.83337834188495,13.383146640496644,<35,0.0014373274573867233
500.000 ARS,7633.0,PICHINCHA,900.0,https://www.remax.com.ar/listings/alquiler-monoambiente-de-46-m2-balcon-impecable,1.0,1.0,1,35.0,Contrafrente,No informado,0,0,Departamento,40.01,46.45,6.44,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,500000.0,337.5641371860653,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.38,PICHINCHA,900.0,3.0,San Cristobal,-34.61909501976405,-58.39891279215871,True,100.0,exacto,True,0.5273221599944458,1.4611917257267346,0.9331491918927998,alto,monoamb,0,1,337.5641371860653,8.436994181106357,35-55,0.0010344625327268753
1.850 USD,100000.0,TOTORAL,900.0,https://www.remax.com.ar/listings/alquiler-hermosa-casa-6-amb-patio-parrilla-terraza-1,6.0,5.0,1,35.0,No informado,No informado,0,0,Departamento,112.0,172.0,10.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",USD,1850.0,1850.0,2740220.0,1481.2,2026-05-13T14:00:00.000Z,0.1350256548744261,TOTORAL,900.0,5.0,Boedo,-34.62394529189312,-58.42261979527768,False,100.0,exacto_altura_fuera,True,0.4623588644574133,1.6394718605085912,0.7262366972989581,alto,4+A,0,2,1850.0,16.517857142857142,>100,0.0013072260551381246
550.000 ARS,65000.0,Doctor Enrique Finochietto,900.0,https://www.remax.com.ar/listings/monoambiente-a-estrenar-en-edificio-de-lujo,1.0,0.0,1,35.0,Frente,No informado,0,0,Departamento,25.3,28.9,3.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,remax,True,"(0.999, 35.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.2181818181818181,DOCTOR ENRIQUE FINOCHIETTO,900.0,4.0,Barracas,-34.63037555150107,-58.375758005003696,True,100.0,exacto,True,0.657850847779172,0.5815394887051665,0.6643909367912209,medio,monoamb,0,5,371.3205509046719,14.67670161678545,<35,0.0003390684780865541
950.000 ARS,20000.0,RIVADAVIA,5800.0,https://www.remax.com.ar/listings/alquiler-departamento-3-amb-caballito-amoblado,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,64.71,69.48,4.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,950000.0,641.3718606535241,950000.0,1481.2,2026-05-13T14:00:00.000Z,0.1894736842105263,RIVADAVIA,5800.0,1.0,San Nicolas,-34.60797790441973,-58.37426430442141,True,100.0,recovery,True,0.167287950526813,1.3246722682785956,1.3599759089981835,alto,3A,0,2,641.3718606535241,9.911479843200807,55-75,0.0018408245339653984
2.350 USD,100000.0,RECONQUISTA,600.0,https://www.remax.com.ar/listings/alquiler-oficina-corporativa-cocheras-en-el-centro-1,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,335.0,335.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,True,"(76.0, 900.0]",USD,2350.0,2350.0,3480820.0,1481.2,2026-05-13T14:00:00.000Z,0.6033061175240317,RECONQUISTA,600.0,1.0,San Nicolas,-34.60144579237858,-58.37255967681,True,100.0,exacto,True,0.7955201520220353,1.4920052957907648,1.3599759089981835,alto,3A,0,1,2350.0,7.014925373134329,>100,0.0018408245339653984
500.000 ARS,20000.0,Montes de Oca,200.0,https://www.remax.com.ar/listings/alquiler-2-ambientes-lavadero-baulera-barracas,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,54.0,54.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,remax,False,"(52.274, 76.0]",ARS,500000.0,337.5641371860653,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.26,MONTES DE OCA,200.0,,,,,False,,sin_match,False,,,,,2A,0,1,337.5641371860653,6.251187725667876,35-55,
2.700 USD,100000.0,RECONQUISTA,600.0,https://www.remax.com.ar/listings/alquiler-oficina-corporativa-cocheras-en-el-centro,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,335.0,335.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,True,"(76.0, 900.0]",USD,2700.0,2700.0,3999240.0,1481.2,2026-05-13T14:00:00.000Z,0.6401216231083906,RECONQUISTA,600.0,1.0,San Nicolas,-34.60144579237858,-58.37255967681,True,100.0,exacto,True,0.7955201520220353,1.4920052957907648,1.3599759089981835,alto,3A,0,1,2700.0,8.059701492537313,>100,0.0018408245339653984
1.800 USD,100000.0,BUCARELLI,1000.0,https://www.remax.com.ar/listings/departamento-tipo-ph-en-alquier-con-amenities,4.0,3.0,1,35.0,Frente,No informado,0,0,Departamento,178.4,347.9,84.75,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",USD,1800.0,1800.0,2666160.0,1481.2,2026-05-13T14:00:00.000Z,0.0645122573288924,BUCARELLI,1000.0,15.0,Parque Chas,-34.590255099467214,-58.47550186252282,True,100.0,exacto,True,1.125494909614932,1.6938881436086592,0.3560200247570848,bajo,4+A,0,5,1800.0,10.089686098654708,>100,0.00169246442538368
500.000 ARS,7633.0,URUGUAY,600.0,https://www.remax.com.ar/listings/2-amb-en-san-nicolas-apto-vivienda-oficina,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,47.32,47.32,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,500000.0,337.5641371860653,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.3534,URUGUAY,600.0,2.0,Recoleta,-34.59225517018867,-58.3877417490068,True,100.0,recovery,True,0.7825348833760613,3.2156548375810963,1.0447534381885875,alto,2A,0,1,337.5641371860653,7.133646178910932,35-55,0.0014373274573867233
700.000 ARS,7633.0,CASEROS AV.,2400.0,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-parque-patricios-1,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,45.21,45.21,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.1714285714285714,CASEROS AVENIDA,2400.0,4.0,Parque Patricios,-34.63524959594312,-58.39539828164701,True,100.0,exacto,True,0.6251136484224084,0.7489303515173402,0.6643909367912209,medio,2A,0,3,472.5897920604915,10.453213715118148,35-55,0.0003390684780865541
1.990 USD,100000.0,CRAMER,1700.0,https://www.remax.com.ar/listings/alquiler-depto-3amb-dep-fullamenities-belgrano,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,96.0,122.0,12.0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",USD,1990.0,1990.0,2947588.0,1481.2,2026-05-13T14:00:00.000Z,0.1696302196914901,CRAMER,1700.0,13.0,Colegiales,-34.57000526826322,-58.456968956999944,True,100.0,exacto,True,0.1873613194000118,1.0096283808663566,0.32421076293276735,bajo,3A,0,7,1990.0,20.729166666666668,75-100,0.0018112574622510603
650.000 ARS,25000.0,QUIRNO,200.0,https://www.remax.com.ar/listings/alquiler-departamento-2-amb-en-flores,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,32.8,35.95,3.1500000000000057,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,remax,False,"(35.0, 42.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.2307692307692307,QUIRNO,200.0,7.0,Flores,-34.63318007450472,-58.47026856008958,True,100.0,exacto,True,2.6352187894156045,1.530534015681141,0.43066126904542795,bajo,2A,0,4,438.83337834188495,13.379066412862347,<35,0.000738924072151629
460.000 ARS,25000.0,SARANDI,800.0,https://www.remax.com.ar/listings/alquiler-monoambiente-c-balcon,1.0,0.0,1,35.0,No informado,No informado,0,0,Departamento,35.26,41.91,6.649999999999999,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(35.0, 42.0]",ARS,460000.0,310.55900621118013,460000.0,1481.2,2026-05-13T14:00:00.000Z,0.067991304347826,SARANDI,800.0,3.0,Balvanera,-34.61768870434337,-58.39452438433049,True,100.0,exacto,True,0.5725398913170804,1.7405990292065896,0.9331491918927998,alto,monoamb,0,2,310.55900621118013,8.80768593905786,35-55,0.0010344625327268753
1.100.000 ARS,100000.0,RIVADAVIA,900.0,https://www.remax.com.ar/listings/oficina-159m2-luminosa-frente-ubicacion-uf-disponi,3.0,2.0,1,35.0,Frente,Norte,0,1,Departamento,159.0,159.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",ARS,1100000.0,742.6411018093438,1100000.0,1481.2,2026-05-13T14:00:00.000Z,0.4936363636363636,RIVADAVIA,900.0,1.0,San Nicolas,-34.60825361056502,-58.37851698386818,True,100.0,recovery,True,0.44445862149567056,1.7057369340161905,1.3599759089981835,alto,3A,0,2,742.6411018093438,4.670698753517885,>100,0.0018408245339653984
600.000 ARS,100000.0,DE MAYO AV.,600.0,https://www.remax.com.ar/listings/alquiler-de-4-oficinas-en-centro-av-de-mayo,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,101.0,101.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.1083333333333333,DE MAYO AVENIDA,600.0,1.0,Monserrat,-34.60855745544564,-58.37422129558122,True,100.0,exacto,True,0.12011163758599991,1.3113568338712773,1.3599759089981835,alto,3A,0,2,405.0769646232784,4.010663016072064,>100,0.0018408245339653984
2.900 USD,100000.0,25 DE MAYO,400.0,https://www.remax.com.ar/listings/oficinas-en-alquiler-zona-microcentro,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,250.0,250.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",USD,2900.0,2900.0,4295480.0,1481.2,2026-05-13T14:00:00.000Z,0.3259239945244769,25 DE MAYO,400.0,1.0,San Nicolas,-34.60365147838461,-58.37105671673978,True,100.0,exacto,True,0.5680893518097383,1.233821288804016,1.3599759089981835,alto,3A,0,1,2900.0,11.6,>100,0.0018408245339653984
460.000 ARS,25000.0,Humberto Primo,1400.0,https://www.remax.com.ar/listings/alquiler-humberto-i-1485-7-b-constitucion,1.0,0.0,1,35.0,No informado,No informado,0,0,Departamento,33.0,36.0,3.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,remax,False,"(35.0, 42.0]",ARS,460000.0,310.55900621118013,460000.0,1481.2,2026-05-13T14:00:00.000Z,0.3282608695652174,HUMBERTO PRIMO,1400.0,,,,,False,,sin_match,False,,,,,monoamb,0,3,310.55900621118013,9.410878976096368,<35,
500.000 ARS,65000.0,RODRIGUEZ PEÑA,1200.0,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-barrio-norte-1,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,33.31,33.31,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,500000.0,337.5641371860653,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.43,RODRIGUEZ PENA,1200.0,2.0,Recoleta,-34.59537937286652,-58.39200845806718,True,100.0,exacto,True,0.3544809577201849,3.214342691846338,1.0447534381885875,alto,2A,0,1,337.5641371860653,10.13401792813165,<35,0.0014373274573867233
450.000 ARS,65000.0,LIMA,1100.0,https://www.remax.com.ar/listings/alquiler-monoamb-c-amenities-zona-constitucion-1,1.0,0.0,1,35.0,Frente,No informado,0,0,Departamento,32.0,35.0,3.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,remax,True,"(0.999, 35.0]",ARS,450000.0,303.8077234674588,450000.0,1481.2,2026-05-13T14:00:00.000Z,0.44,LIMA,1100.0,1.0,Constitucion,-34.620354311098865,-58.381457860474036,True,100.0,exacto,True,0.658345583305179,0.89765878330178,1.3599759089981835,alto,monoamb,0,6,303.8077234674588,9.493991358358087,<35,0.0018408245339653984
530.000 ARS,65000.0,PARAGUAY,3000.0,https://www.remax.com.ar/listings/departamento-monoambiente-alquiler-en-recoleta,1.0,0.0,1,35.0,Contrafrente,No informado,0,0,Departamento,27.15,32.5,5.35,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,530000.0,357.81798541722924,530000.0,1481.2,2026-05-13T14:00:00.000Z,0.1509433962264151,PARAGUAY,3000.0,2.0,Recoleta,-34.59591249943069,-58.40904175558881,True,100.0,exacto,True,0.42258954608727545,2.398204883220988,1.0447534381885875,alto,monoamb,0,2,357.81798541722924,13.179299647043434,<35,0.0014373274573867233
950.000 ARS,20000.0,BERUTI,3000.0,https://www.remax.com.ar/listings/alquiler-departamento-3-amb-alto-palermo,3.0,2.0,1,35.0,Contrafrente,Oeste,0,0,Departamento,55.0,61.0,6.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,950000.0,641.3718606535241,950000.0,1481.2,2026-05-13T14:00:00.000Z,0.1789473684210526,BERUTI,3000.0,2.0,Recoleta,-34.589994418287084,-58.405823975570904,True,100.0,exacto,True,1.040820891131318,1.9339514774976372,1.0447534381885875,alto,3A,0,2,641.3718606535241,11.661306557336802,35-55,0.0014373274573867233
850 USD,100000.0,ECHEVERRIA,2100.0,https://www.remax.com.ar/listings/alquiler-departamento-3-ambientes-belgrano-apto-pr,3.0,2.0,1,35.0,No informado,No informado,0,0,Departamento,61.26,77.94,4.79,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(76.0, 900.0]",USD,850.0,850.0,1259020.0,1481.2,2026-05-13T14:00:00.000Z,0.194992931009833,ECHEVERRIA,2100.0,13.0,Belgrano,-34.56104502091476,-58.45259608880213,True,100.0,exacto,True,1.136471505713625,2.0585852675632834,0.32421076293276735,bajo,3A,0,1,850.0,13.875285667646098,55-75,0.0018112574622510603
650.000 ARS,25000.0,VUELTA DE OBLIGADO,3700.0,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-en-nunez,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,38.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(35.0, 42.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.3044,VUELTA DE OBLIGADO,3700.0,13.0,Nuñez,-34.54769993276028,-58.46756235193614,True,100.0,exacto,True,2.2693895427170174,3.274308512036873,0.32421076293276735,bajo,2A,0,1,438.83337834188495,11.548246798470657,35-55,0.0018112574622510603
480.000 ARS,65000.0,PICHINCHA,1100.0,https://www.remax.com.ar/listings/alq-monoambiente-c-balcon-piso-12-san-cristobal,1.0,0.0,1,35.0,No informado,No informado,0,0,Departamento,29.03,30.88,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(0.999, 35.0]",ARS,480000.0,324.06157169862274,480000.0,1481.2,2026-05-13T14:00:00.000Z,0.3729166666666667,PICHINCHA,1100.0,3.0,San Cristobal,-34.621348013754535,-58.39834440702495,True,100.0,exacto,True,0.5089028902793887,1.2333996192888677,0.9331491918927998,alto,monoamb,0,2,324.06157169862274,11.162989035433094,<35,0.0010344625327268753
950.000 ARS,20000.0,MEDRANO,100.0,https://www.remax.com.ar/listings/alquiler-departamento-3-ambientes-almagro,3.0,2.0,1,35.0,Interno,No informado,0,0,Departamento,57.0,57.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,950000.0,641.3718606535241,950000.0,1481.2,2026-05-13T14:00:00.000Z,0.1947368421052631,MEDRANO,100.0,14.0,Palermo,-34.589210322431036,-58.41644299565864,False,100.0,exacto_altura_fuera,True,0.5479332833638211,1.5275862741592086,0.3173293561387364,bajo,3A,0,3,641.3718606535241,11.252137906202178,55-75,0.0020354411558041806
700.000 ARS,7633.0,RIVADAVIA,2100.0,https://www.remax.com.ar/listings/alquiler-departamento-2-ambientes-congreso,2.0,1.0,1,35.0,No informado,Sudeste,0,0,Departamento,45.0,48.0,3.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.1957142857142857,RIVADAVIA,2100.0,1.0,San Nicolas,-34.60797790441973,-58.37426430442141,True,100.0,recovery,True,0.167287950526813,1.3246722682785956,1.3599759089981835,alto,2A,0,2,472.5897920604915,10.501995379122034,35-55,0.0018408245339653984
750.000 ARS,7633.0,Valentín Gómez,3700.0,https://www.remax.com.ar/listings/alquiler-2-amb-amoblado-balcon-almagro-amenities,2.0,1.0,1,35.0,Frente,Sudoeste,0,0,Departamento,41.2,46.23,5.029999999999994,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.1733333333333333,VALENTIN GOMEZ,3700.0,5.0,Almagro,-34.60476498850616,-58.4163946978278,True,100.0,exacto,True,0.2738886927401101,1.5110621058336169,0.7262366972989581,alto,2A,0,3,506.346205779098,12.28995645094898,35-55,0.0013072260551381246
750.000 ARS,20000.0,Avenida General Las Heras,2800.0,https://www.remax.com.ar/listings/alquiler-2-amb-amoblado-av-las-heras-2800-palermo,2.0,1.0,1,35.0,No informado,Oeste,0,0,Departamento,48.1,55.31,7.21,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(52.274, 76.0]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.2666666666666666,AVENIDA GENERAL LAS HERAS,2800.0,2.0,Recoleta,-34.5841711202894,-58.400878559340484,True,100.0,recovery,True,1.7565464833831563,1.8014554766514215,1.0447534381885875,alto,2A,0,1,506.346205779098,10.526948145095592,35-55,0.0014373274573867233
1.400.000 ARS,100000.0,CIUDAD DE LA PAZ,2600.0,https://www.remax.com.ar/listings/alquiler-departamento-3-amb-con-cochera-belgrano,3.0,2.0,1,35.0,Contrafrente,Oeste,0,0,Departamento,60.3,78.3,18.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,remax,False,"(76.0, 900.0]",ARS,1400000.0,945.179584120983,1400000.0,1481.2,2026-05-13T14:00:00.000Z,0.2964285714285714,CIUDAD DE LA PAZ,2600.0,13.0,Belgrano,-34.55849874279052,-58.46119920380453,True,100.0,exacto,True,1.2500281059635803,2.073168756924188,0.32421076293276735,bajo,3A,0,4,945.179584120983,15.674619968838856,55-75,0.0018112574622510603
550.000 ARS,25000.0,Av del Libertador,200.0,https://www.remax.com.ar/listings/departamento-en-alquiler-2-amb-balcon-en-retiro,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,32.59,35.67,3.08,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,remax,False,"(35.0, 42.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.2545454545454545,AVENIDA DEL LIBERTADOR,200.0,13.0,Belgrano,-34.561945406094516,-58.443583055317674,True,100.0,exacto,True,1.3477435423742417,1.5326642374805008,0.32421076293276735,bajo,2A,0,2,371.3205509046719,11.393695946752743,<35,0.0018112574622510603
570.000 ARS,7633.0,BELGRANO,200.0,https://www.remax.com.ar/listings/alquiler-dpto-2-ambientes-con-balcon-monserrat,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,45.0,50.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,570000.0,384.8231163921145,570000.0,1481.2,2026-05-13T14:00:00.000Z,0.2631578947368421,BELGRANO,200.0,5.0,Almagro,-34.615799213063134,-58.42223823781701,False,100.0,exacto_altura_fuera,True,1.358346366618112,1.3769008488267676,0.7262366972989581,alto,2A,0,1,384.8231163921145,8.551624808713656,35-55,0.0013072260551381246
650.000 ARS,7633.0,INDEPENDENCIA AV.,3300.0,https://www.remax.com.ar/listings/alquiler-monoambiente-en-almagro-amenities,1.0,0.0,1,35.0,No informado,No informado,0,0,Departamento,39.0,44.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,remax,False,"(42.0, 52.274]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.2076923076923077,INDEPENDENCIA AVENIDA,3300.0,3.0,Balvanera,-34.62048818704601,-58.41168024545003,True,100.0,recovery,True,0.8295336975413278,1.521768939356352,0.9331491918927998,alto,monoamb,0,5,438.83337834188495,11.252137906202178,35-55,0.0010344625327268753
