Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio
ARS 600.000,7633.0,Av. San Martin,6300.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-devoto-1-ambiente--19391074,1.0,0.0,1,10.0,No informado,Noreste,0,0,Departamento,38.0,45.0,7.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.13666666666666666
ARS 950.000,20000.0,Virrey Arredondo,2200.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--17947643,3.0,2.0,1,35.0,Frente,No informado,0,0,Departamento,70.0,70.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,950000.0,641.3718606535241,950000.0,1481.2,2026-05-13T14:00:00.000Z,0.21894736842105264
ARS 600.000,7633.0,General Juan Lavalle,1900.0,https://www.argenprop.com/departamento-en-alquiler-en-congreso-1-ambiente--19404182,1.0,0.0,1,35.0,No informado,No informado,0,0,Departamento,50.0,50.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.29083333333333333
USD 1.400,20000.0,Juana Manso,1100.0,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-2-ambientes--19351623,2.0,1.0,1,35.0,No informado,No informado,0,0,Departamento,60.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(52.274, 76.0]",USD,1400.0,1400.0,2073680.0,1481.2,2026-05-13T14:00:00.000Z,0.18324910304386405
ARS 500.000,65000.0,Avenida Corrientes,6400.0,https://www.argenprop.com/departamento-en-alquiler-en-chacarita-1-ambiente--15359450,1.0,1.0,1,35.0,Contrafrente,No informado,0,0,Departamento,35.0,35.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,500000.0,337.56413718606535,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.34
ARS 650.000,25000.0,Crámer,2800.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-r-2-ambientes--19181968,2.0,1.0,1,50.0,Interno,Noroeste,0,0,Departamento,38.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.13076923076923078
USD 4.600,25000.0,Baez,600.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-las-canitas-4-ambientes--18938956,4.0,3.0,2,15.0,Frente,Norte,0,0,Semipiso,200.0,200.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(76.0, 900.0]",USD,4600.0,4600.0,6813520.0,1481.2,2026-05-13T14:00:00.000Z,0.2348272258685672
ARS 1.200.000,20000.0,Olleros al 3500 3 ambientes Chacarita,3500.0,https://www.argenprop.com/departamento-en-alquiler-en-chacarita-3-ambientes--19225250,3.0,2.0,1,40.0,Contrafrente,Noreste,0,0,Departamento,70.0,70.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,1200000.0,810.1539292465568,1200000.0,1481.2,2026-05-13T14:00:00.000Z,0.1375
USD 750,20000.0,Teniente Benjamín Matienzo,1700.0,https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-3-ambientes--19321081,3.0,2.0,1,50.0,Contrafrente,Este,0,0,Departamento,58.0,61.0,3.0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,argenprop,True,"(52.274, 76.0]",USD,750.0,750.0,1110900.0,1481.2,2026-05-13T14:00:00.000Z,0.2340444684490053
ARS 1.700.000,25000.0,Ciudad De La Paz,1300.0,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--19321346,4.0,3.0,1,40.0,Contrafrente,No informado,0,0,Semipiso,96.0,102.0,6.0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,1700000.0,1147.7180664326222,1700000.0,1481.2,2026-05-13T14:00:00.000Z,0.29411764705882354
ARS 600.000,65000.0,PACHECO DE MELO,2600.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--19425319,2.0,1.0,1,45.0,Interno,Este,0,0,Departamento,35.0,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.21666666666666667
ARS 750.000,25000.0,Jean Jaures,900.0,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-2-ambientes--19006761,2.0,1.0,1,35.0,Frente,Norte,0,0,Semipiso,43.0,43.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,True,"(42.0, 52.274]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.30666666666666664
ARS 790.000,20000.0,Goya,100.0,https://www.argenprop.com/departamento-en-alquiler-en-floresta-3-ambientes--12742002,3.0,2.0,1,45.0,Interno,Este,0,0,Departamento,58.0,58.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,790000.0,533.3513367539832,790000.0,1481.2,2026-05-13T14:00:00.000Z,0.1518987341772152
ARS 650.000,65000.0,Avellaneda,2313.0,https://www.argenprop.com/departamento-en-alquiler-en-flores-norte-1-ambiente--18508807,1.0,0.0,1,29.0,Contrafrente,Sur,1,0,Departamento,35.0,35.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.18461538461538463
ARS 1.250.000,25000.0,Avenida Córdoba,2400.0,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-3-ambientes--19216554,3.0,2.0,1,60.0,Contrafrente,No informado,0,0,Semipiso,86.0,92.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,1250000.0,843.9103429651634,1250000.0,1481.2,2026-05-13T14:00:00.000Z,0.2
ARS 500.000,65000.0,Lavalle al,1500.0,https://www.argenprop.com/departamento-en-alquiler-en-centro-2-ambientes--19386365,2.0,1.0,1,50.0,Frente,No informado,1,0,Departamento,30.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,500000.0,337.56413718606535,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.3
USD 600,25000.0,Julián Álvarez,2200.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--15907310,2.0,1.0,1,5.0,No informado,No informado,0,0,Departamento,36.0,36.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(35.0, 42.0]",USD,600.0,600.0,888720.0,1481.2,2026-05-13T14:00:00.000Z,0.1575299306868305
USD 800,20000.0,Av de Mayo y Santiago del Estero,,https://www.argenprop.com/departamento-en-alquiler-temporal-en-congreso-3-ambientes--18986142,3.0,2.0,1,50.0,No informado,No informado,0,0,Departamento,60.0,60.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(52.274, 76.0]",USD,800.0,800.0,1184960.0,1481.2,2026-05-13T14:00:00.000Z,0.175533351336754
ARS 600.000,25000.0,AV. CORRIENTES al 500 4°,500.0,https://www.argenprop.com/departamento-en-alquiler-en-centro-3-ambientes--19317577,3.0,2.0,1,50.0,Interno,No informado,1,0,Piso,50.0,50.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.2847266666666667
USD 570,25000.0,Sanchez De Bustamante,2600.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--15601531,2.0,1.0,1,35.0,Lateral,No informado,0,0,Departamento,40.0,40.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(35.0, 42.0]",USD,570.0,570.0,844284.0,1481.2,2026-05-13T14:00:00.000Z,0.22859606483126532
ARS 950.000,20000.0,Maza,700.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-almagro-3-ambientes--18434997,3.0,2.0,1,35.0,Frente,No informado,0,0,Departamento,65.0,72.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,950000.0,641.3718606535241,950000.0,1481.2,2026-05-13T14:00:00.000Z,0.30526315789473685
ARS 650.000,65000.0,Paraguay,2400.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--19382459,1.0,0.0,1,40.0,Lateral,Noreste,0,0,Departamento,30.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,650000.0,438.83337834188495,650000.0,1481.2,2026-05-13T14:00:00.000Z,0.14615384615384616
ARS 1.000.000,20000.0,Anchorena,1100.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--15197353,3.0,2.0,1,25.0,Lateral,No informado,0,0,Departamento,60.0,66.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,True,"(52.274, 76.0]",ARS,1000000.0,675.1282743721307,1000000.0,1481.2,2026-05-13T14:00:00.000Z,0.26
USD 800,25000.0,Paraguay al,3000.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--19139898,2.0,1.0,1,5.0,Frente,No informado,0,0,Departamento,39.0,39.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(35.0, 42.0]",USD,800.0,800.0,1184960.0,1481.2,2026-05-13T14:00:00.000Z,0.12658655144477451
USD 1.000,100000.0,Juan Domingo Peron al,3800.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-almagro-3-ambientes--15816875,3.0,2.0,1,60.0,Frente,No informado,0,0,Departamento,93.0,93.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(76.0, 900.0]",USD,1000.0,1000.0,1481200.0,1481.2,2026-05-13T14:00:00.000Z,0.24979746151768836
ARS 1.000.000,100000.0,Bernardo De Irigoyen,1300.0,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-5-ambientes--19350436,5.0,4.0,2,50.0,Frente,Noroeste,0,0,Departamento,90.0,90.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(76.0, 900.0]",ARS,1000000.0,675.1282743721307,1000000.0,1481.2,2026-05-13T14:00:00.000Z,0.17
ARS 980.000,20000.0,Junín,900.0,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--18932476,3.0,2.0,2,35.0,Contrafrente,No informado,1,0,Departamento,75.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,980000.0,661.625708884688,980000.0,1481.2,2026-05-13T14:00:00.000Z,0.29846938775510207
ARS 525.000,65000.0,Avenida Paseo Colón,1100.0,https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-1-ambiente--19117197,1.0,0.0,1,30.0,Frente,No informado,0,0,Departamento,30.0,30.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,525000.0,354.4423440453686,525000.0,1481.2,2026-05-13T14:00:00.000Z,0.3047619047619048
USD 600,65000.0,Perón,4100.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-almagro-2-ambientes--18106210,2.0,1.0,1,35.0,Frente,Norte,0,0,Departamento,33.0,33.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",USD,600.0,600.0,888720.0,1481.2,2026-05-13T14:00:00.000Z,0.14402736519938789
ARS 600.000,20000.0,Sarandí,200.0,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-3-ambientes--19163998,3.0,2.0,1,35.0,Frente,No informado,0,0,Departamento,60.0,60.0,0.0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.6666666666666666
USD 1.300,100000.0,Freire,2200.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-belgrano-r-2-ambientes--13270016,2.0,1.0,1,35.0,Frente,Este,0,0,Departamento,44.0,103.0,12.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,argenprop,False,"(76.0, 900.0]",USD,1300.0,1300.0,1925560.0,1481.2,2026-05-13T14:00:00.000Z,0.17137871580215625
ARS 500.000,65000.0,VIAMONTE,600.0,https://www.argenprop.com/departamento-en-alquiler-en-microcentro-1-ambiente--18969124,1.0,0.0,1,40.0,Frente,No informado,0,0,Departamento,33.0,35.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,500000.0,337.56413718606535,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.2
USD 2.400,25000.0,Parera,100.0,https://www.argenprop.com/departamento-en-alquiler-en-puerto-madero-3-ambientes--19393789,3.0,2.0,2,25.0,Frente,No informado,0,0,Semipiso,94.0,100.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(76.0, 900.0]",USD,2400.0,2400.0,3554880.0,1481.2,2026-05-13T14:00:00.000Z,0.10970834458547124
USD 1.200,20000.0,José Antonio Cabrera,3500.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-viejo-2-ambientes--18152932,2.0,1.0,2,35.0,Frente,Sudeste,0,0,Departamento,49.0,57.0,8.0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,argenprop,False,"(52.274, 76.0]",USD,1200.0,1200.0,1777440.0,1481.2,2026-05-13T14:00:00.000Z,0.11702223422450266
ARS 850.000,25000.0,Pacheco al,2500.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-2-ambientes--19385780,2.0,1.0,1,35.0,Contrafrente,No informado,0,0,Departamento,40.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,850000.0,573.8590332163111,850000.0,1481.2,2026-05-13T14:00:00.000Z,0.20705882352941177
ARS 685.000,65000.0,Av Diaz Vélez,4100.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-almagro-2-ambientes--18915952,2.0,1.0,1,35.0,No informado,Norte,0,0,Departamento,35.0,35.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,685000.0,462.46286794490953,685000.0,1481.2,2026-05-13T14:00:00.000Z,0.13138686131386862
ARS 550.000,65000.0,La Rioja,1100.0,https://www.argenprop.com/departamento-en-alquiler-en-san-cristobal-2-ambientes--19378083,2.0,1.0,1,35.0,Frente,No informado,0,0,Departamento,35.0,35.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,550000.0,371.3205509046719,550000.0,1481.2,2026-05-13T14:00:00.000Z,0.2509090909090909
ARS 750.000,25000.0,Convencion,1900.0,https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--17019801,1.0,0.0,1,35.0,Contrafrente,Oeste,1,0,Departamento,35.0,39.0,4.0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.2
ARS 1.100.000,100000.0,Av. Rivadavia,3000.0,https://www.argenprop.com/departamento-en-alquiler-en-balvanera-4-ambientes--18940832,4.0,2.0,1,75.0,Contrafrente,Norte,0,0,Departamento,114.0,147.0,29.0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,argenprop,False,"(76.0, 900.0]",ARS,1100000.0,742.6411018093438,1100000.0,1481.2,2026-05-13T14:00:00.000Z,0.22636363636363635
ARS 500.000,65000.0,Av Boyaca,900.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-caballito-norte-1-ambiente--18028311,1.0,0.0,1,60.0,Frente,No informado,0,0,Departamento,26.0,28.0,2.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,500000.0,337.56413718606535,500000.0,1481.2,2026-05-13T14:00:00.000Z,0.19
ARS 600.000,25000.0,Lisandro de la Torre,100.0,https://www.argenprop.com/departamento-en-alquiler-en-liniers-2-ambientes--19304833,2.0,1.0,1,40.0,Lateral,No informado,0,0,Departamento,40.0,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(35.0, 42.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.13
ARS 700.000,7633.0,Melincue al,3000.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-2-ambientes--19369805,2.0,1.0,1,40.0,Frente,Este,0,0,Departamento,45.0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.12928571428571428
ARS 600.000,25000.0,Miro al,1300.0,https://www.argenprop.com/departamento-en-alquiler-en-parque-chacabuco-1-ambiente--19332528,1.0,1.0,1,9.0,Frente,No informado,0,0,Departamento,31.0,37.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,argenprop,False,"(35.0, 42.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.2
USD 600,65000.0,Yatay,100.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-caballito-2-ambientes--18504540,2.0,1.0,1,40.0,Interno,Oeste,0,0,Departamento,32.0,32.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",USD,600.0,600.0,888720.0,1481.2,2026-05-13T14:00:00.000Z,0.13502565487442614
ARS 600.000,65000.0,Sanabria,600.0,https://www.argenprop.com/departamento-en-alquiler-en-floresta-2-ambientes--7806103,2.0,1.0,1,50.0,Frente,Noroeste,0,0,Departamento,35.0,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(0.999, 35.0]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.23333333333333334
ARS 450.000,7633.0,Bynon,6700.0,https://www.argenprop.com/departamento-en-alquiler-en-liniers-2-ambientes--19022660,2.0,1.0,1,50.0,Contrafrente,Oeste,0,0,Departamento,48.0,48.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,450000.0,303.8077234674588,450000.0,1481.2,2026-05-13T14:00:00.000Z,0.17777777777777778
ARS 600.000,7633.0,AV RIVADAVIA,1500.0,https://www.argenprop.com/departamento-en-alquiler-en-congreso-1-ambiente--19060363,1.0,0.0,1,7.0,Frente,Noreste,0,0,Departamento,44.0,44.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.225
ARS 530.000,65000.0,Humberto Primo al,2300.0,https://www.argenprop.com/departamento-en-alquiler-en-san-cristobal-1-ambiente--19202071,1.0,0.0,1,35.0,Lateral,Norte,0,0,Departamento,25.0,25.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",ARS,530000.0,357.81798541722924,530000.0,1481.2,2026-05-13T14:00:00.000Z,0.1490566037735849
ARS 750.000,7633.0,Av. Eva Perón,1100.0,https://www.argenprop.com/departamento-en-alquiler-en-parque-chacabuco-2-ambientes--19224921,2.0,1.0,1,10.0,Contrafrente,Oeste,0,0,Departamento,51.63,51.63,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,750000.0,506.346205779098,750000.0,1481.2,2026-05-13T14:00:00.000Z,0.3606666666666667
USD 500,65000.0,Arcos,2800.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-belgrano-1-ambiente--19286608,1.0,1.0,1,8.0,Contrafrente,Noreste,1,0,Departamento,31.0,32.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,argenprop,False,"(0.999, 35.0]",USD,500.0,500.0,740600.0,1481.2,2026-05-13T14:00:00.000Z,0.22954361328652445
ARS 600.000,7633.0,ISABEL LA CATOLICA,100.0,https://www.argenprop.com/departamento-en-alquiler-en-barracas-2-ambientes--18978876,2.0,1.0,1,45.0,Lateral,Sudeste,0,0,Departamento,46.0,46.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,argenprop,False,"(42.0, 52.274]",ARS,600000.0,405.0769646232784,600000.0,1481.2,2026-05-13T14:00:00.000Z,0.21666666666666667
ARS 700.000,7633.0,Montevideo,200.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-san-nicolas-1-ambiente--19318003,1.0,0.0,1,10.0,Lateral,Noroeste,0,0,Departamento,45.0,45.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,700000.0,472.5897920604915,700000.0,1481.2,2026-05-13T14:00:00.000Z,0.24928571428571428
ARS 1.100.000,20000.0,Avenida Congreso,4800.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--19332471,3.0,2.0,1,28.0,Frente,Norte,0,0,Departamento,65.5,65.5,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(52.274, 76.0]",ARS,1100000.0,742.6411018093438,1100000.0,1481.2,2026-05-13T14:00:00.000Z,0.22727272727272727
USD 1.000,20000.0,Arcos,2200.0,https://www.argenprop.com/departamento-en-alquiler-temporal-en-belgrano-3-ambientes--19353581,3.0,2.0,1,18.0,Contrafrente,Oeste,0,0,Departamento,70.0,76.0,6.0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,argenprop,False,"(52.274, 76.0]",USD,1000.0,1000.0,1481200.0,1481.2,2026-05-13T14:00:00.000Z,0.2025384823116392
ARS 900.000,7633.0,Av. Nazca,2865.0,https://www.argenprop.com/departamento-en-alquiler-en-villa-del-parque-3-ambientes--19377472,3.0,2.0,1,57.0,Lateral,No informado,0,0,Departamento,49.0,49.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,argenprop,False,"(42.0, 52.274]",ARS,900000.0,607.6154469349176,900000.0,1481.2,2026-05-13T14:00:00.000Z,0.08888888888888889
