Precio,Expensas,Calle,Altura,Link,Ambientes,Dormitorios,Baños,Antiguedad,Disposicion,Orientacion,Apto_Profesional,Apto_Credito,Tipo_Unidad,Sup_Cubierta_m2,Sup_Total_m2,Sup_Descubierta_m2,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Ascensor,Pileta,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Acceso_para_personas_con_movilidad_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,fuente,_dup_interfuente,rango_sup,Moneda,Precio_num,Precio_USD,Precio_ARS,TC_CCL_aplicado,TC_fecha,ratio_expensas_precio
USD 129.000,125000.0,Nahuel Huapi,5800.0,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-2-ambientes--18714166,2.0,1.0,1,4.0,Contrafrente,Sudeste,0,Sí,Departamento,40.0,47.0,7.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,True,"(39.0, 53.0]",USD,129000.0,129000.0,191074800.0,1481.2,2026-05-13T14:00:00.000Z,0.0006541940643140802
USD 205.000,270000.0,Honduras,3800.0,https://www.argenprop.com/departamento-en-venta-en-palermo-3-ambientes--18296983,3.0,2.0,1,50.0,Contrafrente,No informado,0,Sí,Departamento,56.0,92.0,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,argenprop,False,"(72.0, 103.0]",USD,205000.0,205000.0,303646000.0,1481.2,2026-05-13T14:00:00.000Z,0.0008891933369779282
USD 600.000,1050000.0,Billinghurst al,1700.0,https://www.argenprop.com/departamento-en-venta-en-recoleta-4-ambientes--18774989,4.0,4.0,1,45.0,Frente,Este,0,Sí,Piso,211.0,211.0,0.0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(103.0, 992.0]",USD,600000.0,600000.0,888720000.0,1481.2,2026-05-13T14:00:00.000Z,0.0011814744801512287
USD 97.000,170000.0,Yerbal,2357.0,https://www.argenprop.com/departamento-en-venta-en-flores-2-ambientes--18160126,2.0,1.0,1,40.0,No informado,No informado,0,Sí,Departamento,60.0,60.0,0.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(53.0, 72.0]",USD,97000.0,97000.0,143676400.0,1481.2,2026-05-13T14:00:00.000Z,0.00118321450147693
USD 115.000,158000.0,DONADO,2500.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--18334277,2.0,1.0,1,40.0,Contrafrente,Norte,0,0,Departamento,39.0,42.0,3.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,argenprop,False,"(39.0, 53.0]",USD,115000.0,115000.0,170338000.0,1481.2,2026-05-13T14:00:00.000Z,0.0009275675421808405
USD 158.000,287000.0,Avenida Larrazábal,900.0,https://www.argenprop.com/departamento-en-venta-en-mataderos-3-ambientes--19386821,3.0,2.0,2,1.0,No informado,No informado,0,0,Semipiso,72.0,80.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(72.0, 103.0]",USD,158000.0,158000.0,234029600.0,1481.2,2026-05-13T14:00:00.000Z,0.0012263405996506425
USD 60.000,200000.0,Av Salvador María Del Carril,2117.0,https://www.argenprop.com/departamento-en-venta-en-villa-pueyrredon-1-ambiente--19402406,1.0,0.0,1,10.0,Frente,Sudeste,0,0,Departamento,32.0,35.0,3.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,argenprop,False,"(-0.001, 39.0]",USD,60000.0,60000.0,88872000.0,1481.2,2026-05-13T14:00:00.000Z,0.0022504275812404357
USD 140.000,280000.0,Billinghurst,900.0,https://www.argenprop.com/departamento-en-venta-en-almagro-4-ambientes--11596120,4.0,3.0,1,60.0,Frente,Este,0,Sí,Departamento,86.0,86.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(72.0, 103.0]",USD,140000.0,140000.0,207368000.0,1481.2,2026-05-13T14:00:00.000Z,0.0013502565487442614
USD 210.000,1000000.0,Av. Martín García 500 2º Piso,500.0,https://www.argenprop.com/departamento-en-venta-en-barracas-4-ambientes--12091472,4.0,3.0,1,30.0,Contrafrente,Sudoeste,0,0,Departamento,90.0,90.0,0.0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0,0,1,0,0,0,argenprop,False,"(72.0, 103.0]",USD,210000.0,210000.0,311052000.0,1481.2,2026-05-13T14:00:00.000Z,0.003214896544629194
USD 130.000,120000.0,RAMON FALCON,2300.0,https://www.argenprop.com/departamento-en-venta-en-flores-norte-3-ambientes--18957565,3.0,2.0,2,50.0,Lateral,No informado,0,0,Departamento,71.0,71.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,1,1,0,argenprop,False,"(53.0, 72.0]",USD,130000.0,130000.0,192556000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006231953301896591
USD 97.000,230000.0,BOGOTA,2500.0,https://www.argenprop.com/departamento-en-venta-en-flores-norte-3-ambientes--19413103,3.0,3.0,1,60.0,Frente,No informado,0,Sí,Departamento,70.0,73.0,3.0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,1,1,0,1,0,argenprop,False,"(72.0, 103.0]",USD,97000.0,97000.0,143676400.0,1481.2,2026-05-13T14:00:00.000Z,0.0016008196196452584
USD 57.000,84896.0,Carabobo,100.0,https://www.argenprop.com/departamento-en-venta-en-flores-1-ambiente--19203474,1.0,0.0,1,37.0,Lateral,Noroeste,1,0,Departamento,30.0,30.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,argenprop,False,"(-0.001, 39.0]",USD,57000.0,57000.0,84428400.0,1481.2,2026-05-13T14:00:00.000Z,0.0010055384207209896
USD 84.000,145000.0,Galicia al,3200.0,https://www.argenprop.com/departamento-en-venta-en-flores-1-ambiente--16537035,1.0,0.0,1,40.0,Frente,No informado,0,0,Departamento,43.0,43.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(39.0, 53.0]",USD,84000.0,84000.0,124420800.0,1481.2,2026-05-13T14:00:00.000Z,0.0011653999974280827
USD 110.000,95060.0,Doctor Pedro Ignacio Rivera,4700.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-2-ambientes--19100296,2.0,1.0,1,45.0,Lateral,Este,0,Sí,Departamento,37.0,39.0,2.0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,110000.0,110000.0,162932000.0,1481.2,2026-05-13T14:00:00.000Z,0.0005834335796528614
USD 142.000,79840.0,ULRICO SCHMIDL,6500.0,https://www.argenprop.com/departamento-en-venta-en-mataderos-3-ambientes--18722833,3.0,2.0,1,45.0,Frente,No informado,0,Sí,Ph,78.0,86.0,8.0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,argenprop,False,"(72.0, 103.0]",USD,142000.0,142000.0,210330400.0,1481.2,2026-05-13T14:00:00.000Z,0.0003795932494779642
USD 175.000,244500.0,GARCIA GRANDE ZEQUEIRA,5600.0,https://www.argenprop.com/departamento-en-venta-en-mataderos-3-ambientes--17447524,3.0,2.0,1,40.0,Contrafrente,Norte,0,0,Departamento,67.0,80.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,argenprop,False,"(72.0, 103.0]",USD,175000.0,175000.0,259210000.0,1481.2,2026-05-13T14:00:00.000Z,0.0009432506461942054
USD 69.000,15000.0,SAAVEDRA,300.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-3-ambientes--17392688,3.0,2.0,1,60.0,Frente,No informado,0,Sí,Departamento,48.0,51.0,3.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,argenprop,False,"(39.0, 53.0]",USD,69000.0,69000.0,102202800.0,1481.2,2026-05-13T14:00:00.000Z,0.0001467670161678545
USD 65.000,150000.0,Pedro Calderón de la Barca,2100.0,https://www.argenprop.com/departamento-en-venta-en-monte-castro-1-ambiente--19332929,1.0,0.0,1,46.0,Frente,No informado,0,Sí,Piso,24.78,27.0,2.57,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,65000.0,65000.0,96278000.0,1481.2,2026-05-13T14:00:00.000Z,0.0015579883254741478
USD 198.000,400000.0,Luis María Drago,300.0,https://www.argenprop.com/departamento-en-venta-en-villa-crespo-5-ambientes--19371747,5.0,3.0,1,54.0,Frente,No informado,0,Sí,Departamento,99.01,106.0,5.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(103.0, 992.0]",USD,198000.0,198000.0,293277600.0,1481.2,2026-05-13T14:00:00.000Z,0.0013638955037820822
USD 74.000,145000.0,Portela,700.0,https://www.argenprop.com/departamento-en-venta-en-parque-avellaneda-2-ambientes--19260942,2.0,1.0,1,40.0,Frente,No informado,0,0,Departamento,50.0,52.0,2.0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,argenprop,False,"(39.0, 53.0]",USD,74000.0,74000.0,109608800.0,1481.2,2026-05-13T14:00:00.000Z,0.001322886483567013
USD 74.000,170000.0,Ruiz De Los Llanos,400.0,https://www.argenprop.com/departamento-en-venta-en-versalles-3-ambientes--15895972,3.0,2.0,1,40.0,Lateral,Noroeste,0,Sí,Departamento,69.0,69.0,0.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,argenprop,False,"(53.0, 72.0]",USD,74000.0,74000.0,109608800.0,1481.2,2026-05-13T14:00:00.000Z,0.001550970360044084
USD 49.000,200000.0,Viamonte al,600.0,https://www.argenprop.com/departamento-en-venta-en-microcentro-1-ambiente--18409417,1.0,0.0,1,40.0,Frente,Sur,1,0,Departamento,30.0,30.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(-0.001, 39.0]",USD,49000.0,49000.0,72578800.0,1481.2,2026-05-13T14:00:00.000Z,0.002755625609682166
USD 54.500,101000.0,Avenida Reservistas Argentinos,500.0,https://www.argenprop.com/departamento-en-venta-en-versalles-2-ambientes--15381045,2.0,1.0,1,40.0,Contrafrente,No informado,0,0,Departamento,50.0,53.0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(39.0, 53.0]",USD,54500.0,54500.0,80725400.0,1481.2,2026-05-13T14:00:00.000Z,0.001251155150671288
USD 375.000,500000.0,República De La India,2700.0,https://www.argenprop.com/departamento-en-venta-en-botanico-5-ambientes--18460391,5.0,4.0,3,55.0,Frente,No informado,0,0,Departamento,120.0,136.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(103.0, 992.0]",USD,375000.0,375000.0,555450000.0,1481.2,2026-05-13T14:00:00.000Z,0.0009001710324961742
USD 53.000,130000.0,Avenida Corrientes,1700.0,https://www.argenprop.com/departamento-en-venta-en-centro-1-ambiente--17645942,1.0,1.0,1,50.0,Frente,No informado,0,Sí,Departamento,27.0,29.0,2.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,53000.0,53000.0,78503600.0,1481.2,2026-05-13T14:00:00.000Z,0.0016559750126108866
USD 95.000,95000.0,Goya,100.0,https://www.argenprop.com/departamento-en-venta-en-floresta-3-ambientes--19259650,3.0,2.0,1,60.0,Frente,No informado,0,Sí,Departamento,87.0,96.0,8.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(72.0, 103.0]",USD,95000.0,95000.0,140714000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006751282743721307
USD 139.000,120000.0,Malabia,1400.0,https://www.argenprop.com/departamento-en-venta-en-palermo-soho-3-ambientes--17766270,3.0,2.0,1,50.0,Contrafrente,No informado,0,Sí,Piso,70.0,70.0,0.0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(53.0, 72.0]",USD,139000.0,139000.0,205886800.0,1481.2,2026-05-13T14:00:00.000Z,0.000582844553414789
USD 135.000,137500.0,LAVALLE al 900 1°,900.0,https://www.argenprop.com/departamento-en-venta-en-centro-5-ambientes--18782723,5.0,4.0,1,75.0,Contrafrente,No informado,1,Sí,Semipiso,91.0,91.0,0.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(72.0, 103.0]",USD,135000.0,135000.0,199962000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006876306498234665
USD 209.000,170000.0,Av. Cordoba al,3100.0,https://www.argenprop.com/departamento-en-venta-en-barrio-norte-3-ambientes--18811673,3.0,2.0,1,15.0,Contrafrente,Este,0,Sí,Departamento,65.0,65.0,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,True,"(53.0, 72.0]",USD,209000.0,209000.0,309570800.0,1481.2,2026-05-13T14:00:00.000Z,0.0005491474002069963
USD 79.000,76000.0,"Neuquen al 1800, 2°",,https://www.argenprop.com/departamento-en-venta-en-flores-norte-2-ambientes--18061580,2.0,1.0,1,45.0,Contrafrente,Oeste,0,Sí,Departamento,39.0,39.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,79000.0,79000.0,117014800.0,1481.2,2026-05-13T14:00:00.000Z,0.0006494904918010371
USD 149.000,145000.0,Ecuador al 900 y Córdoba,900.0,https://www.argenprop.com/departamento-en-venta-en-barrio-norte-3-ambientes--19187862,3.0,2.0,1,40.0,Contrafrente,Noreste,0,Sí,Piso,64.0,64.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(53.0, 72.0]",USD,149000.0,149000.0,220698800.0,1481.2,2026-05-13T14:00:00.000Z,0.0006570040253956977
USD 92.000,121000.0,GUALEGUAYCHU,2000.0,https://www.argenprop.com/departamento-en-venta-en-monte-castro-2-ambientes--17921807,2.0,1.0,1,11.0,Contrafrente,Oeste,0,Sí,Departamento,43.0,46.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(39.0, 53.0]",USD,92000.0,92000.0,136270400.0,1481.2,2026-05-13T14:00:00.000Z,0.0008879404478155197
USD 275.000,582000.0,Combate de los Pozos y Av. Rivadavia,,https://www.argenprop.com/departamento-en-venta-en-congreso-4-ambientes--18826210,4.0,3.0,1,17.0,Frente,Este,0,0,Departamento,149.0,149.0,0.0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,True,"(103.0, 992.0]",USD,275000.0,275000.0,407330000.0,1481.2,2026-05-13T14:00:00.000Z,0.0014288169297621094
USD 73.000,115000.0,Venezuela al,2300.0,https://www.argenprop.com/departamento-en-venta-en-congreso-3-ambientes--19002621,3.0,2.0,1,46.0,Frente,Este,0,0,Departamento,53.0,53.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(39.0, 53.0]",USD,73000.0,73000.0,108127600.0,1481.2,2026-05-13T14:00:00.000Z,0.001063558240449247
USD 112.000,290000.0,CESAR DIAZ,4300.0,https://www.argenprop.com/departamento-en-venta-en-floresta-3-ambientes--18805609,3.0,2.0,1,55.0,Lateral,No informado,0,Sí,Departamento,58.0,61.42,3.42,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0,1,0,0,1,0,argenprop,False,"(53.0, 72.0]",USD,112000.0,112000.0,165894400.0,1481.2,2026-05-13T14:00:00.000Z,0.0017480999961421242
USD 150.000,230000.0,Paraguay,3700.0,https://www.argenprop.com/departamento-en-venta-en-palermo-1-ambiente--19325417,1.0,0.0,1,16.0,Frente,Norte,1,Sí,Piso,38.0,43.0,4.0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(39.0, 53.0]",USD,150000.0,150000.0,222180000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010351966873706005
USD 45.000,125000.0,Rivadavia,1300.0,https://www.argenprop.com/departamento-en-venta-en-congreso-1-ambiente--17462993,1.0,0.0,1,50.0,Lateral,Norte,0,Sí,Departamento,24.0,24.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,45000.0,45000.0,66654000.0,1481.2,2026-05-13T14:00:00.000Z,0.001875356317700363
USD 85.000,110000.0,Solis,400.0,https://www.argenprop.com/departamento-en-venta-en-congreso-3-ambientes--18883129,3.0,2.0,1,40.0,Lateral,Este,0,0,Departamento,50.0,50.0,2.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,argenprop,False,"(39.0, 53.0]",USD,85000.0,85000.0,125902000.0,1481.2,2026-05-13T14:00:00.000Z,0.0008736954138933457
USD 85.000,110000.0,Ituzaingo,900.0,https://www.argenprop.com/departamento-en-venta-en-barracas-1-ambiente--18258494,1.0,0.0,1,15.0,Contrafrente,No informado,0,Sí,Departamento,37.0,44.0,7.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,1,argenprop,False,"(39.0, 53.0]",USD,85000.0,85000.0,125902000.0,1481.2,2026-05-13T14:00:00.000Z,0.0008736954138933457
USD 99.000,250500.0,PASTEUR al 400 1°,400.0,https://www.argenprop.com/departamento-en-venta-en-balvanera-4-ambientes--12761365,4.0,3.0,1,40.0,Frente,No informado,1,Sí,Piso,73.0,76.0,3.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(72.0, 103.0]",USD,99000.0,99000.0,146638800.0,1481.2,2026-05-13T14:00:00.000Z,0.001708279118487058
USD 99.900,106800.0,AV DIRECTORIO,300.0,https://www.argenprop.com/departamento-en-venta-en-parque-chacabuco-3-ambientes--18583665,3.0,2.0,1,46.0,Interno,Sur,0,Sí,Departamento,46.0,49.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(39.0, 53.0]",USD,99900.0,99900.0,147971880.0,1481.2,2026-05-13T14:00:00.000Z,0.0007217587557852208
USD 144.900,170000.0,Avenida Directorio,94.0,https://www.argenprop.com/departamento-en-venta-en-parque-chacabuco-3-ambientes--18737847,3.0,2.0,1,50.0,Frente,No informado,0,0,Departamento,63.0,65.0,2.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,argenprop,False,"(53.0, 72.0]",USD,144900.0,144900.0,214625880.0,1481.2,2026-05-13T14:00:00.000Z,0.0007920759602709608
USD 40.000,112950.0,Pergamino,100.0,https://www.argenprop.com/departamento-en-venta-en-floresta-1-ambiente--6741563,1.0,0.0,1,40.0,No informado,No informado,1,0,Departamento,30.9,35.55,4.65,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1.0,0,1,1,0,0,0,argenprop,False,"(-0.001, 39.0]",USD,40000.0,40000.0,59248000.0,1481.2,2026-05-13T14:00:00.000Z,0.001906393464758304
USD 119.000,120000.0,Davila,900.0,https://www.argenprop.com/departamento-en-venta-en-parque-chacabuco-3-ambientes--17489961,3.0,2.0,1,70.0,Contrafrente,Noreste,0,Sí,Departamento,72.0,76.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(72.0, 103.0]",USD,119000.0,119000.0,176262800.0,1481.2,2026-05-13T14:00:00.000Z,0.000680801621215594
USD 235.000,230000.0,Eva Perón al,1100.0,https://www.argenprop.com/departamento-en-venta-en-parque-chacabuco-3-ambientes--17672122,3.0,2.0,1,20.0,Frente,Norte,0,Sí,Departamento,75.0,80.0,5.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(72.0, 103.0]",USD,235000.0,235000.0,348082000.0,1481.2,2026-05-13T14:00:00.000Z,0.0006607638430025109
USD 86.000,480000.0,Lima,575.0,https://www.argenprop.com/departamento-en-venta-en-microcentro-4-ambientes--18647262,4.0,3.0,2,25.0,Frente,Este,0,0,Piso,100.0,100.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,argenprop,False,"(72.0, 103.0]",USD,86000.0,86000.0,127383200.0,1481.2,2026-05-13T14:00:00.000Z,0.0037681578104491018
USD 460.000,800000.0,Avenida Alicia Moreau De Justo,1000.0,https://www.argenprop.com/departamento-en-venta-en-puerto-madero-2-ambientes--19034723,2.0,1.0,1,26.0,No informado,No informado,0,0,Departamento,98.0,98.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,argenprop,False,"(72.0, 103.0]",USD,460000.0,460000.0,681352000.0,1481.2,2026-05-13T14:00:00.000Z,0.001174136129342836
USD 149.000,115000.0,Doblas,1700.0,https://www.argenprop.com/departamento-en-venta-en-parque-chacabuco-3-ambientes--17434485,3.0,2.0,2,12.0,Contrafrente,Este,0,0,Departamento,71.0,81.0,10.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,0,argenprop,False,"(72.0, 103.0]",USD,149000.0,149000.0,220698800.0,1481.2,2026-05-13T14:00:00.000Z,0.0005210721580724499
USD 79.000,112950.0,Coronel Ramón Lorenzo Falcón,3300.0,https://www.argenprop.com/departamento-en-venta-en-floresta-2-ambientes--19192974,2.0,1.0,1,2.0,Contrafrente,Sur,0,Sí,Departamento,33.0,37.0,4.0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,79000.0,79000.0,117014800.0,1481.2,2026-05-13T14:00:00.000Z,0.0009652625138016729
USD 77.000,110000.0,Pacheco,2700.0,https://www.argenprop.com/departamento-en-venta-en-villa-urquiza-1-ambiente--19341790,1.0,0.0,1,16.0,Contrafrente,Oeste,0,Sí,Piso,29.0,29.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,77000.0,77000.0,114052400.0,1481.2,2026-05-13T14:00:00.000Z,0.0009644689633887581
USD 1.800.000,3200000.0,Echeverria,1800.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-barrancas-6-ambientes--19132946,6.0,5.0,5,36.0,Frente,Este,0,0,Piso,415.0,426.0,11.0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1,0,1,0,1,1,argenprop,False,"(103.0, 992.0]",USD,1800000.0,1800000.0,2666160000.0,1481.2,2026-05-13T14:00:00.000Z,0.0012002280433282323
USD 74.900,118000.0,Ramón L. Falcón al,3400.0,https://www.argenprop.com/departamento-en-venta-en-floresta-1-ambiente--19416116,1.0,1.0,1,9.0,Contrafrente,No informado,0,0,Departamento,38.0,38.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,74900.0,74900.0,110941880.0,1481.2,2026-05-13T14:00:00.000Z,0.0010636199783165745
USD 78.000,80000.0,Humboldt,2400.0,https://www.argenprop.com/departamento-en-venta-en-palermo-1-ambiente--18522114,1.0,0.0,1,20.0,Contrafrente,Norte,1,Sí,Departamento,30.0,30.0,0.0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,0,1,0,argenprop,False,"(-0.001, 39.0]",USD,78000.0,78000.0,115533600.0,1481.2,2026-05-13T14:00:00.000Z,0.0006924392557662879
USD 295.000,260000.0,Dorrego al,1700.0,https://www.argenprop.com/departamento-en-venta-en-palermo-3-ambientes--18673669,3.0,2.0,1,40.0,Contrafrente,No informado,0,0,Departamento,87.0,87.0,0.0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,argenprop,False,"(72.0, 103.0]",USD,295000.0,295000.0,436954000.0,1481.2,2026-05-13T14:00:00.000Z,0.0005950283096161152
USD 275.000,430000.0,Vidal,1600.0,https://www.argenprop.com/departamento-en-venta-en-belgrano-6-ambientes--18470711,6.0,5.0,2,50.0,Frente,No informado,0,0,Departamento,123.0,135.0,12.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,1,1,argenprop,False,"(103.0, 992.0]",USD,275000.0,275000.0,407330000.0,1481.2,2026-05-13T14:00:00.000Z,0.0010556551199273317
