Precio,Expensas,Calle,Altura,Piso,Link,Ambientes,Dormitorios,Baños,Toilettes,Estado,Antiguedad,Disposicion,Orientacion,Tipo_Balcon,Apto_Profesional,Apto_Credito,Tipo_Unidad,Tipo_Operacion,Sup_Cubierta_m2,Sup_Total_m2,Sup_Desc_m2,Precio_Ficha,Expensas_Ficha,Cant_Pisos_Edificio,Deptos_Por_Piso,Antig_Edif,Estado_Edif,Aire_acondicionado_individual,Electricidad,Losa_radiante,Gas_natural,Agua_corriente,Agua_caliente,Balcón,Terraza,Jardín,Patio,Baulera,Cochera,Muebles_de_cocina,Lavarropas,Lavavajillas,Conexión_para_lavarropas,Permite_Mascotas,Apto_Crédito,Ascensor,Pileta,Piscina,Parrilla,SUM,Gimnasio,Sauna,Laundry,Seguridad_24hs,Vigilancia,Acceso_mov_reducida,Pavimento,ABL,Smart_Amenities,Smart_Losa_Central,Smart_Luminoso,Smart_Balcon_Aterrazado,Precio_m2,Barrio
49000,92857,Sarmiento,1169,PB,https://departamento.mercadolibre.com.ar/MLA-1735372111-venta-depto-2-amb-zona-obelisco-apto-credito-y-profes-_JM#polycard_client=search-desktop&search_layout=grid&position=1&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,0,Bueno,62,Interno,Sur,0,0,0,0,0,30.0,30.0,0,49000,92857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633.33,San Nicolás
62000,120000,Beruti,2877,3.0,https://departamento.mercadolibre.com.ar/MLA-3153577634-departamento-2-ambientes-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=2&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,0,Bueno,76,Frente,Sur,0,0,0,0,0,25.0,25.0,0,62000,120000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480.0,Recoleta
50000,0,Yerbal,600,PB,https://departamento.mercadolibre.com.ar/MLA-1736334249-dos-ambientes-con-patio-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=3&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
100000,245000,Charcas,2900,PB,https://departamento.mercadolibre.com.ar/MLA-1736382783-venta-apto-credito-dpto-3-ambientes-c-baulera-recoleta-excelente-ubicacion-_JM#polycard_client=search-desktop&search_layout=grid&position=4&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,46,Nan,Nan,0,0,0,0,0,44.0,44.0,0,100000,245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2272.73,Recoleta
58900,0,Av La Plata,300,PB,https://departamento.mercadolibre.com.ar/MLA-3159440938-departamento-en-venta-caballito-con-patio-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&search_layout=grid&position=5&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,58900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
65000,0,La Pampa,2500,PB,https://departamento.mercadolibre.com.ar/MLA-3154243030-venta-departamento-2-ambientes-apto-credito-belgrano-r-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Belgrano R
89000,90000,Alejandro Magariños Cervantes,1900,PB,https://departamento.mercadolibre.com.ar/MLA-1735699093-venta-departamento-dos-ambientes-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,0,Bueno,6,Contrafrente,Norte,0,0,0,0,0,40.0,54.0,0,89000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1648.15,Villa Gral. Mitre
68000,170000,Virrey Loreto Al,2500,4.0,https://departamento.mercadolibre.com.ar/MLA-1736216919-venta-departamento-1-dormitorio-en-belgrano-con-terraza-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,1,1,1,0,Bueno,25,Contrafrente,Norte,0,0,0,0,0,32.0,32.0,0,68000,170000,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2125.0,Belgrano
80000,250000,Aguirre,50,7.0,https://departamento.mercadolibre.com.ar/MLA-1737984245-aguirre-50-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,A refaccionar,51,Frente,Este,0,0,0,0,0,44.0,45.0,0,80000,250000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777.78,Villa Crespo
99900,200000,Humberto Primo,986,6.0,https://departamento.mercadolibre.com.ar/MLA-1736315729-venta-departamento-4-ambientes-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,4,3,1,0,Bueno,30,Frente,Norte,0,0,0,0,0,72.0,72.0,0,99900,200000,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387.5,San Telmo
128000,191200,Acoyte,200,1.0,https://departamento.mercadolibre.com.ar/MLA-3151831124-venta-departamento-tres-ambientes-apto-credito-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,46,Frente,Oeste,0,0,0,0,0,68.0,79.0,0,128000,191200,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620.25,Caballito
120000,290000,Jorge Newbery,3900,PB,https://departamento.mercadolibre.com.ar/MLA-3154509556-venta-3-ambientes-remodelado-balcon-luminoso-piso-alto-en-chacarita-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,46,Nan,Norte,0,0,0,0,0,64.0,71.0,0,120000,290000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690.14,Chacarita
69500,135000,Lavalleja,200,1.0,https://departamento.mercadolibre.com.ar/MLA-3154434462-departamento-en-venta-2-ambientes-villa-crespo-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,0,Bueno,56,Contrafrente,Este,0,0,0,0,0,35.86,35.86,0,69500,135000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938.09,Villa Crespo
125000,120000,Cabrera,3000,PB,https://departamento.mercadolibre.com.ar/MLA-3159893600-venta-departamento-tres-ambientes-frente-apto-credito-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,51,Nan,Nan,0,0,0,0,0,46.0,50.5,0,125000,120000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475.25,Recoleta
77000,220000,Tacuarí,1300,4.0,https://departamento.mercadolibre.com.ar/MLA-3158553178-departamento-frente-balcon-amplio-y-luminoso-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,0,Bueno,19,Frente,Este,0,0,0,0,0,47.0,50.0,0,77000,220000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540.0,San Telmo
389000,0,Ciudad De La Paz,1000,PB,https://departamento.mercadolibre.com.ar/MLA-1735645279-venta-4-ambientes-luminoso-con-cochera-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,389000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Colegiales
95000,0,Bonpland Al,2300,PB,https://departamento.mercadolibre.com.ar/MLA-3152874938-venta-departamento-3-ambientes-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
84600,0,Mansilla,2900,PB,https://departamento.mercadolibre.com.ar/MLA-1736361567-dos-ambientes-2-patios-contrafrente-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Recoleta
75000,0,La Rioja,1700,PB,https://departamento.mercadolibre.com.ar/MLA-3147996582-venta-departamento-2-amb-parque-patricios-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Parque Patricios
120000,140000,Bolivar,1071,6.0,https://departamento.mercadolibre.com.ar/MLA-3150503960-venta-departamento-de-3-ambientes-en-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,66,Frente,Norte,0,0,0,0,0,43.05,47.05,0,120000,140000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550.48,San Telmo
110000,0,Thames,1300,PB,https://departamento.mercadolibre.com.ar/MLA-1737872159-venta-dpto-3-amb-c-balcon-al-frente-luminoso-apto-credito-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Palermo
155000,150000,Venezuela,4400,9.0,https://departamento.mercadolibre.com.ar/MLA-3154214380-venta-dpto-3-ambientes-c-balcon-terraza-y-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,13,Frente,Norte,0,0,0,0,0,54.0,67.0,0,155000,150000,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2313.43,Almagro
95000,120000,General Martin De Gainza Al,500,5.0,https://departamento.mercadolibre.com.ar/MLA-3168722594-caballito-departamento-3-ambientes-muy-luminoso-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,55,Frente,Este,0,0,0,0,0,52.0,55.0,0,95000,120000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1727.27,Caballito
57000,120000,Colombres,915,5.0,https://departamento.mercadolibre.com.ar/MLA-1736353459-monoambiente-refaccionado-balcon-cocina-separada-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,1,1,1,0,Bueno,56,Frente,Norte,0,0,0,0,0,24.0,29.0,0,57000,120000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965.52,Boedo
180000,388000,Segui F.j. Alte. Al,500,PB,https://departamento.mercadolibre.com.ar/MLA-3155816066-venta-3-ambientes-impecable-triplex-tipo-casa-amenities-seguridad-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,2,0,Bueno,20,Nan,Nan,0,0,0,0,0,75.0,82.0,0,180000,388000,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2195.12,Caballito
158000,0,Espinosa,70,PB,https://departamento.mercadolibre.com.ar/MLA-1736443747-venta-departamento-4-ambientes-apto-credito-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
162000,450000,Avenida Pedro Goyena,600,5.0,https://departamento.mercadolibre.com.ar/MLA-3151872824-venta-departamento-3-ambientes-balcon-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,38,Frente,Norte,0,0,0,0,0,63.0,72.0,0,162000,450000,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2250.0,Caballito
60000,15000,Osvaldo Cruz 3841 Piso 2 A,S/N,2.0,https://departamento.mercadolibre.com.ar/MLA-3159918952-venta-departamento-4-ambientes-pompeya-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,4,3,1,0,Bueno,46,Frente,Norte,0,0,0,0,0,81.0,81.0,0,60000,15000,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740.74,Nueva Pompeya
65000,175410,Monroe Al,5800,6,https://departamento.mercadolibre.com.ar/MLA-1738013831-venta-monoambiente-al-frente-apto-profesional-sum-y-parrilla-en-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,1,0,1,0,Bueno,12,Frente,Este,0,0,0,0,0,32.0,32.0,0,65000,175410,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2031.25,Villa Urquiza
52000,148000,Pasco,200,8.0,https://departamento.mercadolibre.com.ar/MLA-1740867675-venta-departamento-2-amb-balcon-balvanera-oportunidad-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,0,Bueno,51,Frente,Este,0,0,0,0,0,35.0,35.0,0,52000,148000,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485.71,Balvanera
69000,0,Acevedo,600,PB,https://departamento.mercadolibre.com.ar/MLA-1739456221-venta-departamento-2-ambientes-villa-crespo-apto-profesional-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,69000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Crespo
53000,0,Rivadavia Av.,3000,PB,https://departamento.mercadolibre.com.ar/MLA-3164196766-venta-departamento-apto-profesional-2-ambientes-once-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Balvanera
109000,0,Av. Pedro Goyena,70,PB,https://departamento.mercadolibre.com.ar/MLA-1737659591-venta-departamento-tres-ambientes-apto-credito-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,109000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
65000,170000,Zelarrayan,1600,3.0,https://departamento.mercadolibre.com.ar/MLA-1741236651-en-venta-monoambiente-con-cochera-y-con-full-amenities-en-parque-chacabuco-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,1,0,1,0,Bueno,6,Interno,Nan,0,0,0,0,0,36.0,36.0,0,65000,170000,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1805.56,Parque Chacabuco
79000,170000,Salta,700,PB,https://departamento.mercadolibre.com.ar/MLA-3159893890-venta-departamento-3-ambientes-patio-monserrat-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,1,0,Bueno,50,Nan,Nan,0,0,0,0,0,60.0,80.0,0,79000,170000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.5,Monserrat
99000,0,Av. San Martín,1890,PB,https://departamento.mercadolibre.com.ar/MLA-1740732967-venta-3-ambientes-vistas-abiertas-luminoso-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Caballito
229000,490000,Moldes,2200,2.0,https://departamento.mercadolibre.com.ar/MLA-3147947672-venta-departamento-3-ambientes-belgrano-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,3,2,2,0,Bueno,15,Frente,Norte,0,0,0,0,0,66.0,74.0,0,229000,490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3094.59,Belgrano
110000,0,Cucha Cucha,1552,PB,https://departamento.mercadolibre.com.ar/MLA-3159893186-departamento-2-ambientes-20-m2-libres-cochera-cubierta-villa-crespo-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Crespo
118000,0,Vuelta De Obligado,2600,PB,https://departamento.mercadolibre.com.ar/MLA-3147999982-venta-3-ambientes-pb-en-nunez-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Núñez
65000,160000,AV. Cordoba Al,2600,PB,https://departamento.mercadolibre.com.ar/MLA-1736798129-venta-monoambiente-con-patio-recoleta-apto-profesional-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,1,0,1,0,Bueno,40,Lateral,Oeste,0,0,0,0,0,32.0,39.0,0,65000,160000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1666.67,Recoleta
169000,145000,Conesa,3900,0.0,https://departamento.mercadolibre.com.ar/MLA-1735703053-departamento-en-venta-saavedra-2amb-pb-cerca-pque-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,2,1,1,0,Bueno,2,Contrafrente,Este,0,0,0,0,0,50.0,76.0,0,169000,145000,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2223.68,Saavedra
125000,100000,Quintana Al,4600,5.0,https://departamento.mercadolibre.com.ar/MLA-3154216116-departamento-en-venta-de-1-ambiente-en-saavedra-con-balcon-y-terraza-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,1,0,1,0,Bueno,2,Frente,Oeste,0,0,0,0,0,36.0,36.0,0,125000,100000,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3472.22,Saavedra
460000,0,Mendoza,4200,PB,https://departamento.mercadolibre.com.ar/MLA-1737959203-venta-departamento-5-ambientes-con-jardin-y-parrilla-en-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Villa Urquiza
165000,0,Coronel Ramón Lorenzo Falcón,2800,PB,https://departamento.mercadolibre.com.ar/MLA-1736632659-venta-depto-3-amb-reciclado-a-nuevo-cpatio-flores-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,0,0,0,0,Bueno,0,Nan,Nan,0,0,0,0,0,,,0,165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Flores
197000,154000,Alsina,2100,6.0,https://departamento.mercadolibre.com.ar/MLA-3148264226-venta-excelente-piso-de-4-ambientes-al-frente-en-balvanera-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&float_highlight=recent_publication&tracking_id=91a3f80c-fe52-49fc-ba5d-c07efdaec703&price_drop=not_apply,4,3,2,0,Bueno,70,Frente,Norte,0,0,0,0,0,129.0,129.0,0,197000,154000,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1527.13,Balvanera
